Type,Name,Difference,Url1,Url2,Value1,Value2
"Field","[incident] influencescore","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=2e2f06f0-d96e-455d-a82b-7755081086ac&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=2e2f06f0-d96e-455d-a82b-7755081086ac&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Will contain the Influencer score coming from NetBreeze.","For internal use only."
"Field","[incident] blockedprofile","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=8db39230-2cac-437d-a61c-fedd3fe9722b&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=8db39230-2cac-437d-a61c-fedd3fe9722b&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Details whether the profile is blocked or not.","For internal use only."
"Field","[incident] firstresponsesent","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=03b61028-0800-4921-8bf0-241e9694d216&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=03b61028-0800-4921-8bf0-241e9694d216&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Indicates if the first response has been sent.","For internal use only."
"Field","[incident] parentcaseid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=332b5313-8e97-4b38-8778-1a95d57e3df8&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=332b5313-8e97-4b38-8778-1a95d57e3df8&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Choose the parent case for a case.","For internal use only."
"Field","[incident] primarycontactid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=e3d359c8-a797-4193-a931-a3fe9f36a7dd&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=e3d359c8-a797-4193-a931-a3fe9f36a7dd&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Select a primary contact for this case.","For internal use only."
"Field","[incident] isescalated","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=c579966a-6d25-478d-af30-c01f2486f251&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=c579966a-6d25-478d-af30-c01f2486f251&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Indicates if the case has been escalated.","For internal use only."
"Field","[incident] entitlementid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=54cf6aed-e2bb-419f-980d-bbd7f223ae37&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=54cf6aed-e2bb-419f-980d-bbd7f223ae37&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Choose the entitlement that is applicable for the case.","For internal use only."
"Field","[incident] slainvokedid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=fb08a99a-c42f-4e81-a555-0c7c65baf494&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=fb08a99a-c42f-4e81-a555-0c7c65baf494&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Last SLA that was invoked for this case.","For internal use only."
"Field","[incident] routecase","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=1ba720ac-5a93-4d2e-8127-6b1019f008a6&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=1ba720ac-5a93-4d2e-8127-6b1019f008a6&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Tells whether the incident has been routed to queue or not.","For internal use only."
"Field","[incident] masterid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=a495bf5d-1b0b-4594-86f2-102e8d32b9e8&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=a495bf5d-1b0b-4594-86f2-102e8d32b9e8&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Choose the primary case the current case was merged into.","For internal use only."
"Field","[incident] merged","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=2f8acd2f-ce33-436f-a8da-bb0d6252c67c&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=2f8acd2f-ce33-436f-a8da-bb0d6252c67c&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Tells whether the incident has been merged with another incident.","For internal use only."
"Field","[incident] resolvebyslastatus","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=1637a284-a8b5-4b29-93ff-0e1e0f8466fc&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=1637a284-a8b5-4b29-93ff-0e1e0f8466fc&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Shows the status of the resolution time for the case according to the terms of the SLA.","For internal use only."
"Field","[incident] resolveby","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=225dddf1-69b0-447f-8463-3c2c7e1e8d90&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=225dddf1-69b0-447f-8463-3c2c7e1e8d90&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Enter the date by when the case must be resolved.","For internal use only."
"Field","[incident] customercontacted","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=b04c87eb-b26c-4bb6-94fb-ae6c12b55eb6&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=b04c87eb-b26c-4bb6-94fb-ae6c12b55eb6&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Tells whether customer service representative has contacted the customer or not.","For internal use only."
"Field","[incident] socialprofileid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=3250fd9b-6f28-48a3-b88c-807d35835065&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=3250fd9b-6f28-48a3-b88c-807d35835065&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Unique identifier of the social profile with which the case is associated.","For internal use only."
"Field","[incident] escalatedon","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=a28378f8-4f52-46be-bab9-bb35f4fc4574&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=a28378f8-4f52-46be-bab9-bb35f4fc4574&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Indicates the date and time when the case was escalated.","For internal use only."
"Field","[incident] messagetypecode","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=cc228258-aba6-420b-a59f-b11706260393&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=cc228258-aba6-420b-a59f-b11706260393&entityId=e3fe4ff2-a630-49bb-a1e9-debc3a076815","Shows whether the post originated as a public or private message.","For internal use only."
"Field","[convertruleitem] owninguser","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=7d1cae87-3eba-4015-83bb-53e36465da97&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=7d1cae87-3eba-4015-83bb-53e36465da97&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Unique identifier of the user who owns the Convert Rule Item.","For internal use only."
"Field","[convertruleitem] conditionid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=ad813d7c-7d9b-41e5-a04f-dc57d976f780&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=ad813d7c-7d9b-41e5-a04f-dc57d976f780&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Identifies the step of the associated workflow","For internal use only."
"Field","[convertruleitem] description","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=b7fceef2-1612-4a0c-959a-6f36e9b0b0cd&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=b7fceef2-1612-4a0c-959a-6f36e9b0b0cd&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Type additional information to describe the rule item for automatic case creation.","For internal use only."
"Field","[convertruleitem] convertruleid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=17186cdb-f3b0-46e8-878e-b0bd75839c7d&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=17186cdb-f3b0-46e8-878e-b0bd75839c7d&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Unique identifier of the convert rule associated with the convert rule item.","For internal use only."
"Field","[convertruleitem] transactioncurrencyid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=5e3bc6b8-5b93-4bf1-a89a-1226da227d0f&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=5e3bc6b8-5b93-4bf1-a89a-1226da227d0f&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Choose the local currency for the record to make sure budgets are reported in the correct currency.","For internal use only."
"Field","[convertruleitem] convertruleitemid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=7b963eda-612a-4688-9c0d-dcf1d4462794&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=7b963eda-612a-4688-9c0d-dcf1d4462794&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Unique identifier for entity instances","For internal use only."
"Field","[convertruleitem] createdonbehalfby","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=f728d43c-5895-4c5b-b824-cd5438e4baeb&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=f728d43c-5895-4c5b-b824-cd5438e4baeb&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Shows who created the record on behalf of another user.","For internal use only."
"Field","[convertruleitem] conditionxml","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=9d9e7dc8-7daa-428d-bb87-9ee9006cb885&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=9d9e7dc8-7daa-428d-bb87-9ee9006cb885&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Condition for convert rule item","For internal use only."
"Field","[convertruleitem] sequencenumber","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=7e60f2b8-4437-409c-8f71-3e3ec961dae6&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=7e60f2b8-4437-409c-8f71-3e3ec961dae6&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Sequence number of the convert rule item","For internal use only."
"Field","[convertruleitem] owningbusinessunit","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=8b20c387-dbf5-4b34-8de0-e598480e6ddb&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=8b20c387-dbf5-4b34-8de0-e598480e6ddb&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Shows the business unit that the convert rule item owner belongs to.","For internal use only."
"Field","[convertruleitem] versionnumber","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=13493132-603d-417f-b30d-913de239a04f&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=13493132-603d-417f-b30d-913de239a04f&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Version number of the Covert Rule Item.","For internal use only."
"Field","[convertruleitem] modifiedby","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=96cd30b6-6cdd-4afe-a783-85b839826454&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=96cd30b6-6cdd-4afe-a783-85b839826454&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Unique identifier of the user who modified the record.","For internal use only."
"Field","[convertruleitem] createdby","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=bd697814-b2fa-41eb-8f4a-0e1be471fe2c&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=bd697814-b2fa-41eb-8f4a-0e1be471fe2c&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Unique identifier of the user who created the record.","For internal use only."
"Field","[convertruleitem] name","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=1b905d03-c1b4-4c8c-939a-b84b5c0a328a&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=1b905d03-c1b4-4c8c-939a-b84b5c0a328a&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Type a name or title of the rule item that is used for automatic case creation.","For internal use only."
"Field","[convertruleitem] exchangerate","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=e10fedb8-474f-4a97-9d69-774d1717deed&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=e10fedb8-474f-4a97-9d69-774d1717deed&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Exchange rate for the currency associated with the queue with respect to the base currency.","For internal use only."
"Field","[convertruleitem] solutionid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=1bd506c0-b23f-4564-8f6a-cfcdfd7ccc27&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=1bd506c0-b23f-4564-8f6a-cfcdfd7ccc27&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Unique identifier of the associated solution.","For internal use only."
"Field","[convertruleitem] modifiedon","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=5f19cf78-7820-40ec-84e6-005f99d0b4e1&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=5f19cf78-7820-40ec-84e6-005f99d0b4e1&entityId=dcd7a339-780f-44f2-9cb9-5e96c50ac611","Date and time when the record was modified.","For internal use only."
